ts_epoch,ts,offset,step,score,monitor_id,monitor_name,rtt,leap,error
1765168869,2025-12-08 04:41:09,-0.001103192,1,20,112,usiad1-1tcp71g,32.527,,
1765168865,2025-12-08 04:41:05,-0.000525219,1,20,341,rusvx4-r6np0t,180.225,,
1765168816,2025-12-08 04:40:16,-0.001084206,1,20,325,grskg1-1kb83e2,149.166,,
1765168765,2025-12-08 04:39:25,0.000221271,1,20,351,rootp1-3mf5y85,152.529,,
1765168760,2025-12-08 04:39:20,-0.000269812,1,20,87,usewr3-1a6a7hp,37.262,,
1765168747,2025-12-08 04:39:07,-0.000013804,1,19.999988556,289,rupee1-38crthf,158.243,,
1765168691,2025-12-08 04:38:11,-0.00081032,1,20,277,usdca1-3grrbhg,39.237,,
1765168689,2025-12-08 04:38:09,0.004625216,1,20,170,usday6-1tcp71g,62.164,,
1765168684,2025-12-08 04:38:04,-0.001527473,1,19.999998093,92,frmrs1-3strqkc,122.218,,
1765168681,2025-12-08 04:38:01,0.000934714,1,20,174,usmdw1-2trgvm8,37.855,,
1765168679,2025-12-08 04:37:59,-0.002052904,1,19.999998093,304,jphnd2-3strqkc,161.107,,
1765168627,2025-12-08 04:37:07,0.001999955,1,20,308,ustul1-762zq1,31.671,,
1765168580,2025-12-08 04:36:20,,1,20,24,recentmedian,,,
1765168580,2025-12-08 04:36:20,,-5,-37.588478088,167,ussln1-h1g2f6,0,,network: i/o timeout
1765168577,2025-12-08 04:36:17,-0.000305014,1,20,310,usdfw1-762zq1,34.185,,
1765168574,2025-12-08 04:36:14,0.00014556,1,20,337,aumel1-1fcy378,225.993,,
1765168565,2025-12-08 04:36:05,-0.001112695,1,20,112,usiad1-1tcp71g,32.502,,
1765168512,2025-12-08 04:35:12,-0.00449126,1,19.794378281,345,sgsin1-1fcy378,232.886,,
1765168448,2025-12-08 04:34:08,0.001750689,1,20,333,frory1-1x7260p,120.067,,
1765168434,2025-12-08 04:33:54,-0.000440122,1,20,87,usewr3-1a6a7hp,36.835,,
1765168386,2025-12-08 04:33:06,-0.001483178,1,20,330,mdrmo1-1mvmxwb,151.959,,
1765168379,2025-12-08 04:32:59,0.023650001,1,19.995317459,339,zawkf1-1ynx3ss,228.917,,
1765168377,2025-12-08 04:32:57,0.003333318,1,19.813131332,110,mykul1-3strqkc,246.031,,
1765168371,2025-12-08 04:32:51,-0.000595484,1,20,277,usdca1-3grrbhg,39.212,,
1765168317,2025-12-08 04:31:57,-0.000026646,1,20,129,usmci1-3strqkc,50.391,,
1765168317,2025-12-08 04:31:57,0.001984725,1,20,308,ustul1-762zq1,30.425,,
1765168316,2025-12-08 04:31:56,0.001356873,1,20,174,usmdw1-2trgvm8,38.762,,
1765168264,2025-12-08 04:31:04,,1,20,24,recentmedian,,,
1765168264,2025-12-08 04:31:04,-0.000191147,1,20,310,usdfw1-762zq1,33.669,,
1765168205,2025-12-08 04:30:05,-0.000982555,1,20,112,usiad1-1tcp71g,32.613,,
1765168156,2025-12-08 04:29:16,0.001632172,1,20,354,frlbg1-3mf5y85,108.343,,
1765168108,2025-12-08 04:28:28,-0.000401135,1,20,87,usewr3-1a6a7hp,36.681,,
1765168097,2025-12-08 04:28:17,-0.000003778,1,19.9998703,323,gbsou1-1j78t0p,112.386,,
1765168049,2025-12-08 04:27:29,-0.00082123,1,20,277,usdca1-3grrbhg,38.899,,
1765168049,2025-12-08 04:27:29,0.002315609,1,20,291,belgg3-19sfa9p,121.58,,
1765168046,2025-12-08 04:27:26,-0.002324555,1,20,132,usdtw1-1tcp71g,60.11,,
1765167996,2025-12-08 04:26:36,0.002022051,1,20,308,ustul1-762zq1,30.605,,
1765167945,2025-12-08 04:25:45,0.000605808,1,20,174,usmdw1-2trgvm8,38.741,,
1765167939,2025-12-08 04:25:39,-0.000302982,1,20,310,usdfw1-762zq1,33.656,,
1765167938,2025-12-08 04:25:38,,1,20,24,recentmedian,,,
1765167938,2025-12-08 04:25:38,-0.000791152,1,19.828907013,178,sgsin1-3strqkc,241.345,,
1765167886,2025-12-08 04:24:46,-0.001117043,1,20,112,usiad1-1tcp71g,32.699,,
1765167806,2025-12-08 04:23:26,-0.000493617,1,20,87,usewr3-1a6a7hp,36.941,,
1765167758,2025-12-08 04:22:38,-0.004269905,1,19.999923706,298,uarwn2-1bzrttg,144.606,,
1765167757,2025-12-08 04:22:37,-0.001940056,1,20,261,noosl1-9zpfzp,140.007,,
1765167705,2025-12-08 04:21:45,-0.001070933,1,20,277,usdca1-3grrbhg,39.77,,
1765167657,2025-12-08 04:20:57,0.002080683,1,20,308,ustul1-762zq1,30.425,,
1765167656,2025-12-08 04:20:56,-0.004792148,1,19.999923706,272,uarwn1-1bzrttg,144.531,,
1765167597,2025-12-08 04:19:57,-0.000366272,1,20,310,usdfw1-762zq1,33.95,,
1765167535,2025-12-08 04:18:55,0.000974797,1,20,174,usmdw1-2trgvm8,37.873,,
1765167535,2025-12-08 04:18:55,-0.027762056,0.981910348,19.970773697,243,cayyj1-ged71j,148.464,,
1765167534,2025-12-08 04:18:54,-0.001260915,1,20,112,usiad1-1tcp71g,32.955,,
1765167479,2025-12-08 04:17:59,,1,20,24,recentmedian,,,
1765167479,2025-12-08 04:17:59,-0.00060713,1,20,87,usewr3-1a6a7hp,37.146,,
1765167475,2025-12-08 04:17:55,-0.001481703,1,20,268,trist1-3drzsgk,157.521,,
1765167473,2025-12-08 04:17:53,0.002519882,1,20,318,uscls1-zqs0sd,92.838,,
1765167465,2025-12-08 04:17:45,-0.001678573,1,20,130,searn1-3strqkc,132.224,,
1765167402,2025-12-08 04:16:42,-0.00010063,1,20,165,kemba1-1a6a7hp,231.291,,
1765167401,2025-12-08 04:16:41,-0.001237418,1,20,277,usdca1-3grrbhg,40.701,,
1765167350,2025-12-08 04:15:50,-0.002383521,1,20,308,ustul1-762zq1,39.154,,
1765167349,2025-12-08 04:15:49,0.001591053,1,20,282,twrmq2-2c0kgjp,205.76,,
1765167299,2025-12-08 04:14:59,-0.000629542,1,19.981479645,306,deham1-2zg3vnt,128.795,,
1765167296,2025-12-08 04:14:56,0.008184374,1,20,123,cayyz1-3strqkc,52.889,,
1765167294,2025-12-08 04:14:54,-0.000120517,1,20,310,usdfw1-762zq1,33.469,,
1765167243,2025-12-08 04:14:03,-0.000061515,1,19.999952316,228,brqsc3-2w8zaf9,116.777,,
1765167231,2025-12-08 04:13:51,0.001022175,1,20,218,rusvx3-r6np0t,183.597,,
1765167176,2025-12-08 04:12:56,0.001454181,1,20,174,usmdw1-2trgvm8,38.584,,
1765167175,2025-12-08 04:12:55,-0.001065401,1,20,112,usiad1-1tcp71g,32.939,,
1765167174,2025-12-08 04:12:54,,1,20,24,recentmedian,,,
1765167174,2025-12-08 04:12:54,-0.001571708,1,19.940971375,283,twtpe2-2kg9ezv,198.202,,
1765167122,2025-12-08 04:12:02,-0.000432989,1,20,87,usewr3-1a6a7hp,36.709,,
1765167065,2025-12-08 04:11:05,-0.001187334,1,20,277,usdca1-3grrbhg,39.222,,
1765167006,2025-12-08 04:10:06,0.00209762,1,20,308,ustul1-762zq1,31.06,,
1765166941,2025-12-08 04:09:01,-0.000659924,1,20,310,usdfw1-762zq1,34.369,,
1765166861,2025-12-08 04:07:41,-0.001048457,1,20,112,usiad1-1tcp71g,32.519,,
1765166856,2025-12-08 04:07:36,0.001405212,1,20,174,usmdw1-2trgvm8,39.137,,
1765166801,2025-12-08 04:06:41,0.001286762,1,20,133,usday4-1tcp71g,52.391,,
1765166799,2025-12-08 04:06:39,0.003165623,1,20,287,jphnd1-2c0kgjp,169.46,,
1765166796,2025-12-08 04:06:36,-0.000275812,1,20,87,usewr3-1a6a7hp,36.944,,
1765166740,2025-12-08 04:05:40,-0.000669311,1,20,277,usdca1-3grrbhg,39.382,,
1765166692,2025-12-08 04:04:52,0.001974656,1,20,308,ustul1-762zq1,30.641,,
1765166679,2025-12-08 04:04:39,-0.001142514,1,20,284,twtpe3-2kg9ezv,200.047,,
1765166629,2025-12-08 04:03:49,,1,20,24,recentmedian,,,
1765166629,2025-12-08 04:03:49,-0.000412427,1,20,310,usdfw1-762zq1,33.875,,
1765166618,2025-12-08 04:03:38,,1,20,24,recentmedian,,,
1765166618,2025-12-08 04:03:38,0.000766351,1,15.112961769,148,dehaj1-z4ytm9,136.474,,
1765166616,2025-12-08 04:03:36,0.000848979,1,20,19,usewr1-1a6a7hp,36.841,,
1765166568,2025-12-08 04:02:48,-0.001225853,1,20,256,mdrmo1-13et1by,153.929,,
1765166561,2025-12-08 04:02:41,-0.003404742,1,20,9,ussjc1-1a6a7hp,74.99,,
1765166513,2025-12-08 04:01:53,-0.001155499,1,20,112,usiad1-1tcp71g,32.532,,
1765166459,2025-12-08 04:00:59,-0.002752423,1,19.999998093,254,uslax1-3strqkc,65.348,,
1765166458,2025-12-08 04:00:58,-0.000766372,1,20,87,usewr3-1a6a7hp,37.846,,
1765166398,2025-12-08 03:59:58,-0.003462937,1,20,296,zajnb1-1mvmxwb,269.878,,
1765166391,2025-12-08 03:59:51,-0.00060643,1,20,277,usdca1-3grrbhg,39.012,,
1765166383,2025-12-08 03:59:43,0.001716974,1,20,174,usmdw1-2trgvm8,39.39,,
1765166382,2025-12-08 03:59:42,0.002086308,1,20,308,ustul1-762zq1,30.677,,
1765166331,2025-12-08 03:58:51,0.00407961,1,19.999996185,257,hkhkg1-3strqkc,222.859,,
1765166282,2025-12-08 03:58:02,,1,20,24,recentmedian,,,
1765166282,2025-12-08 03:58:02,-0.000571635,1,20,310,usdfw1-762zq1,34.211,,
1765166279,2025-12-08 03:57:59,0.028056772,0.979945481,-33.540641785,244,ussln3-h1g2f6,106.883,,
1765166267,2025-12-08 03:57:47,-0.003550881,1,19.988599777,280,twrmq1-2c0kgjp,210.302,,
1765166210,2025-12-08 03:56:50,,1,20,24,recentmedian,,,
1765166210,2025-12-08 03:56:50,-0.006796775,1,20,112,usiad1-1tcp71g,43.668,,
1765166114,2025-12-08 03:55:14,-0.000422159,1,20,87,usewr3-1a6a7hp,36.613,,
1765166060,2025-12-08 03:54:20,0.001944301,1,20,308,ustul1-762zq1,30.545,,
1765166060,2025-12-08 03:54:20,0.000972687,1,20,174,usmdw1-2trgvm8,38.042,,
1765166012,2025-12-08 03:53:32,-0.000995591,1,20,25,inblr1-1a6a7hp,264.692,,
1765166006,2025-12-08 03:53:26,-0.000711557,1,20,277,usdca1-3grrbhg,38.099,,
1765166003,2025-12-08 03:53:23,-0.005717243,1,20,312,ussjc1-762zq1,82.916,,
1765165954,2025-12-08 03:52:34,-0.00034717,1,20,310,usdfw1-762zq1,34.091,,
1765165903,2025-12-08 03:51:43,-0.000785279,1,20,112,usiad1-1tcp71g,34.334,,
1765165893,2025-12-08 03:51:33,-0.000572764,1,20,129,usmci1-3strqkc,52.19,,
1765165843,2025-12-08 03:50:43,,1,20,24,recentmedian,,,
1765165843,2025-12-08 03:50:43,-0.000209177,1,20,250,frlbg1-3strqkc,107.941,,
1765165789,2025-12-08 03:49:49,-0.000807027,1,20,87,usewr3-1a6a7hp,37.556,,
1765165730,2025-12-08 03:48:50,0.001946026,1,20,308,ustul1-762zq1,30.378,,
1765165672,2025-12-08 03:47:52,0.001784304,1,20,174,usmdw1-2trgvm8,40.183,,
1765165670,2025-12-08 03:47:50,-0.001536,1,20,294,ltvno1-344ectk,139.835,,
1765165665,2025-12-08 03:47:45,-0.000759432,1,20,277,usdca1-3grrbhg,38.041,,
1765165614,2025-12-08 03:46:54,-0.002684625,1,19.999998093,198,brqsc1-2w8zaf9,128.023,,
1765165612,2025-12-08 03:46:52,-0.000099096,1,20,132,usdtw1-1tcp71g,57.261,,
1765165601,2025-12-08 03:46:41,-0.001487569,1,20,112,usiad1-1tcp71g,32.545,,
1765165548,2025-12-08 03:45:48,0.002631063,1,19.973768234,235,frcqf1-3strqkc,116.734,,
1765165542,2025-12-08 03:45:42,,1,20,24,recentmedian,,,
1765165542,2025-12-08 03:45:42,0.002554442,1,19.993696213,190,frory1-1q8hbq5,119.51,,
1765165484,2025-12-08 03:44:44,-0.000414741,1,20,87,usewr3-1a6a7hp,36.893,,
1765165482,2025-12-08 03:44:42,-0.000366796,1,20,310,usdfw1-762zq1,33.695,,
1765165481,2025-12-08 03:44:41,,1,20,24,recentmedian,,,
1765165481,2025-12-08 03:44:41,-0.002231832,1,17.587545395,113,inbom1-3strqkc,283.577,,
1765165432,2025-12-08 03:43:52,-0.000505389,1,20,264,gblhr1-32yzyvc,105.916,,
1765165431,2025-12-08 03:43:51,0.000794461,1,19.976408005,108,dehhn1-3strqkc,117.366,,
1765165383,2025-12-08 03:43:03,-0.002520763,1,19.999998093,292,nzakl1-344ectk,204.026,,
1765165319,2025-12-08 03:41:59,-0.000318026,1,20,277,usdca1-3grrbhg,39.103,,
1765165315,2025-12-08 03:41:55,0.002002952,1,20,308,ustul1-762zq1,30.422,,
1765165266,2025-12-08 03:41:06,0.000420296,1,20,326,chzrh1-1xmhyma,117.605,,
1765165262,2025-12-08 03:41:02,-0.001704774,1,20,112,usiad1-1tcp71g,32.613,,
1765165213,2025-12-08 03:40:13,-0.000392491,1,19.999992371,259,gbbhx1-3drzsgk,110.208,,
1765165213,2025-12-08 03:40:13,,1,20,24,recentmedian,,,
1765165213,2025-12-08 03:40:13,0.001377427,1,20,174,usmdw1-2trgvm8,38.797,,
1765165155,2025-12-08 03:39:15,-0.005856071,1,20,248,debwe1-3yrg1zm,136.549,,
1765165148,2025-12-08 03:39:08,-0.000269012,1,20,87,usewr3-1a6a7hp,37.844,,
1765165095,2025-12-08 03:38:15,-0.004090979,1,19.974975586,164,twtsa1-3qr47rx,197.662,,
1765165043,2025-12-08 03:37:23,-0.001036354,1,20,100,jphnd1-3strqkc,161.864,,
1765164991,2025-12-08 03:36:31,-0.00023451,1,20,310,usdfw1-762zq1,33.437,,
1765164986,2025-12-08 03:36:26,-0.000132347,1,20,277,usdca1-3grrbhg,38.914,,
1765164935,2025-12-08 03:35:35,-0.001830291,1,20,112,usiad1-1tcp71g,32.593,,
1765164881,2025-12-08 03:34:41,0.008270184,1,20,123,cayyz1-3strqkc,53.042,,
1765164881,2025-12-08 03:34:41,0.004062297,1,20,174,usmdw1-2trgvm8,43.892,,
1765164875,2025-12-08 03:34:35,,1,20,24,recentmedian,,,
1765164875,2025-12-08 03:34:35,-0.000437518,1,19.999837875,263,nokrs1-2kesjr8,128.242,,
1765164872,2025-12-08 03:34:32,0.002328133,1,20,308,ustul1-762zq1,31.038,,
1765164824,2025-12-08 03:33:44,-0.000676941,1,20,87,usewr3-1a6a7hp,37.389,,
1765164718,2025-12-08 03:31:58,-0.001471133,1,20,102,nlein1-3strqkc,113.844,,
1765164647,2025-12-08 03:30:47,-0.000514655,1,20,310,usdfw1-762zq1,33.768,,
1765164588,2025-12-08 03:29:48,-0.002906408,1,20,151,ussfo1-1a6a7hp,74.236,,
1765164579,2025-12-08 03:29:39,-0.000976972,1,19.996162415,127,denue1-3strqkc,134.518,,
1765164578,2025-12-08 03:29:38,-0.002096025,1,20,112,usiad1-1tcp71g,32.932,,
1765164521,2025-12-08 03:28:41,0.000930062,1,20,174,usmdw1-2trgvm8,41.241,,
1765164510,2025-12-08 03:28:30,,1,20,24,recentmedian,,,
1765164510,2025-12-08 03:28:30,-0.002835814,1,20,87,usewr3-1a6a7hp,45.08,,
1765164461,2025-12-08 03:27:41,-0.001259679,1,20,277,usdca1-3grrbhg,39.5,,
1765164347,2025-12-08 03:25:47,-0.003126436,1,20,39,twtpe1-2kg9ezv,207.19,,
1765164337,2025-12-08 03:25:37,0.002872539,1,20,308,ustul1-762zq1,32.678,,
1765164246,2025-12-08 03:24:06,-0.001908867,1,20,112,usiad1-1tcp71g,32.65,,
1765164190,2025-12-08 03:23:10,-0.001032537,1,20,87,usewr3-1a6a7hp,37.943,,
1765164187,2025-12-08 03:23:07,-0.001166586,1,20,133,usday4-1tcp71g,48.003,,
1765164186,2025-12-08 03:23:06,,1,20,24,recentmedian,,,
1765164186,2025-12-08 03:23:06,0.002589963,1,19.976091385,59,descn2-19sfa9p,119.293,,
1765164136,2025-12-08 03:22:16,0.001664765,1,20,174,usmdw1-2trgvm8,38.816,,
1765164128,2025-12-08 03:22:08,-0.000483425,1,20,310,usdfw1-762zq1,34.119,,
1765164078,2025-12-08 03:21:18,0.000821773,1,20,19,usewr1-1a6a7hp,36.691,,
1765164025,2025-12-08 03:20:25,0.000273161,1,19.772361755,17,sgsin1-1a6a7hp,232.995,,
1765163933,2025-12-08 03:18:53,-0.006781864,1,20,112,usiad1-1tcp71g,42.328,,
1765163885,2025-12-08 03:18:05,,1,20,24,recentmedian,,,
1765163885,2025-12-08 03:18:05,-0.000500299,1,20,87,usewr3-1a6a7hp,36.928,,
1765163880,2025-12-08 03:18:00,0.002239735,1,20,308,ustul1-762zq1,30.848,,
1765163822,2025-12-08 03:17:02,-0.000099543,1,20,310,usdfw1-762zq1,33.925,,
1765163766,2025-12-08 03:16:06,-0.000272663,1,20,277,usdca1-3grrbhg,38.573,,
1765163763,2025-12-08 03:16:03,0.001878268,1,20,174,usmdw1-2trgvm8,39.669,,
1765163763,2025-12-08 03:16:03,-0.000184411,1,20,171,ausyd1-2trgvm8,215.926,,
1765163700,2025-12-08 03:15:00,-0.000528341,1,20,220,clkna2-k2cg7w,99.88,,
1765163600,2025-12-08 03:13:20,-0.001870621,1,20,112,usiad1-1tcp71g,32.6,,
1765163535,2025-12-08 03:12:15,0.001997417,1,20,308,ustul1-762zq1,30.691,,
1765163529,2025-12-08 03:12:09,-0.001170009,1,20,21,deksf1-1a6a7hp,115.833,,
1765163527,2025-12-08 03:12:07,,1,20,24,recentmedian,,,
1765163527,2025-12-08 03:12:07,-0.000775537,1,20,35,sgsin3-1a6a7hp,231.668,,
1765163523,2025-12-08 03:12:03,0.002858744,1,20,231,bgsof1-3strqkc,148.03,,
1765163473,2025-12-08 03:11:13,-0.000739533,1,20,129,usmci1-3strqkc,51.786,,
1765163425,2025-12-08 03:10:25,-0.000393191,1,20,310,usdfw1-762zq1,33.664,,
1765163417,2025-12-08 03:10:17,-0.006132904,1,20,46,nlams2-1a6a7hp,129.184,,
1765163413,2025-12-08 03:10:13,-0.008406295,1,20,87,usewr3-1a6a7hp,52.777,,
1765163408,2025-12-08 03:10:08,-0.003058403,1,20,174,usmdw1-2trgvm8,49.566,,
1765163357,2025-12-08 03:09:17,-0.000741882,1,19.999868393,146,fihel2-z4ytm9,127.961,,
1765163351,2025-12-08 03:09:11,-0.000773023,1,20,138,brvcp1-k2cg7w,114.854,,
1765163349,2025-12-08 03:09:09,0.000440051,1,20,11,nlams1-1a6a7hp,115.54,,
1765163301,2025-12-08 03:08:21,-0.00175716,1,19.895973206,158,sgsin1-z4ytm9,239.199,,
1765163290,2025-12-08 03:08:10,-0.000590218,1,20,277,usdca1-3grrbhg,39.567,,
1765163235,2025-12-08 03:07:15,0.000297287,1,20,144,defra1-z4ytm9,116.917,,
1765163226,2025-12-08 03:07:06,,1,20,24,recentmedian,,,
1765163226,2025-12-08 03:07:06,-0.001592412,1,20,112,usiad1-1tcp71g,32.417,,
1765163177,2025-12-08 03:06:17,-0.003643726,1,20,187,plkrk2-361g4fk,150.112,,
1765163171,2025-12-08 03:06:11,-0.001570059,1,20,132,usdtw1-1tcp71g,59.151,,
1765163122,2025-12-08 03:05:22,-0.004637474,1,20,96,depad1-3strqkc,134.42,,
1765163121,2025-12-08 03:05:21,0.001914042,1,20,308,ustul1-762zq1,30.931,,
1765163070,2025-12-08 03:04:30,-0.001077557,1,20,50,kricn1-1a6a7hp,191.256,,
1765163064,2025-12-08 03:04:24,-0.000241865,1,20,87,usewr3-1a6a7hp,36.959,,
1765163014,2025-12-08 03:03:34,0.001557883,1,20,174,usmdw1-2trgvm8,38.532,,
1765163013,2025-12-08 03:03:33,-0.000288569,1,20,310,usdfw1-762zq1,33.973,,
1765162964,2025-12-08 03:02:44,-0.007143543,1,20,149,zajnb2-1ynx3ss,287.82,,
1765162913,2025-12-08 03:01:53,-0.002839196,1,19.999996185,301,rusvo1-r6np0t,174.747,,
1765162894,2025-12-08 03:01:34,,1,20,24,recentmedian,,,
1765162894,2025-12-08 03:01:34,-0.000878216,1,19.999996185,104,gblcy1-3strqkc,111.379,,
1765162841,2025-12-08 03:00:41,-0.005553443,1,20,112,usiad1-1tcp71g,43.41,,
1765162791,2025-12-08 02:59:51,0.00117394,1,20,308,ustul1-762zq1,32.535,,
1765162788,2025-12-08 02:59:48,-0.000512068,1,20,277,usdca1-3grrbhg,39.05,,
1765162709,2025-12-08 02:58:29,0.000040748,1,20,310,usdfw1-762zq1,33.453,,
1765162707,2025-12-08 02:58:27,-0.000225821,1,20,87,usewr3-1a6a7hp,36.748,,
1765162699,2025-12-08 02:58:19,-0.002676556,1,19.999353409,106,ussmo1-3strqkc,73.789,,
1765162646,2025-12-08 02:57:26,-0.001212797,1,20,54,defra3-jsdnqw,117.351,,
1765162645,2025-12-08 02:57:25,0.001629278,1,20,174,usmdw1-2trgvm8,39.056,,
1765162592,2025-12-08 02:56:32,0.000115505,1,20,119,cncan1-p7px10,240.44,,
1765162534,2025-12-08 02:55:34,-0.00172792,1,20,112,usiad1-1tcp71g,33.104,,
1765162476,2025-12-08 02:54:36,0.00780309,1,20,123,cayyz1-3strqkc,52.117,,
1765162472,2025-12-08 02:54:32,0.001920416,1,20,308,ustul1-762zq1,30.548,,
1765162472,2025-12-08 02:54:32,-0.000177412,1,20,176,fihel4-2trgvm8,128.718,,
1765162472,2025-12-08 02:54:32,0.043358664,0.87792778,19.19785881,321,brrte1-k2cg7w,227.633,,
1765162420,2025-12-08 02:53:40,0.004661553,1,20,52,hkhkg1-1a6a7hp,221.87,,
1765162411,2025-12-08 02:53:31,-0.001138369,1,20,277,usdca1-3grrbhg,38.5,,
1765162401,2025-12-08 02:53:21,-0.000556018,1,20,87,usewr3-1a6a7hp,37.534,,
1765162350,2025-12-08 02:52:30,-0.000687562,1,20,310,usdfw1-762zq1,34.222,,
1765162343,2025-12-08 02:52:23,0.001262031,1,20,174,usmdw1-2trgvm8,37.932,,
1765162295,2025-12-08 02:51:35,-0.009799928,1,20,195,plwro1-1q8hbq5,160.181,,
1765162222,2025-12-08 02:50:22,,1,20,24,recentmedian,,,
1765162222,2025-12-08 02:50:22,-0.001530241,1,20,112,usiad1-1tcp71g,32.549,,
1765162135,2025-12-08 02:48:55,0.002123171,1,20,308,ustul1-762zq1,31.724,,
1765162126,2025-12-08 02:48:46,-0.001056946,1,19.999925613,125,defra1-3strqkc,117.732,,
1765162075,2025-12-08 02:47:55,-0.000142788,1,20,277,usdca1-3grrbhg,39.425,,
1765162073,2025-12-08 02:47:53,-0.002529345,1,20,172,fihel3-2trgvm8,143.011,,
1765162018,2025-12-08 02:46:58,-0.000118283,1,20,87,usewr3-1a6a7hp,37.121,,
1765162017,2025-12-08 02:46:57,0.005790031,1,20,140,usdtw1-rg6cyf,60.824,,
1765162016,2025-12-08 02:46:56,-0.000559431,1,20,310,usdfw1-762zq1,33.538,,
1765162014,2025-12-08 02:46:54,0.001199818,1,20,174,usmdw1-2trgvm8,37.714,,
1765161963,2025-12-08 02:46:03,-0.005715533,1,20,246,dehaj1-3yrg1zm,135.654,,
1765161915,2025-12-08 02:45:15,-0.003793129,1,19.999485016,185,plwaw1-2trgvm8,139.248,,
1765161909,2025-12-08 02:45:09,-0.001570585,1,20,112,usiad1-1tcp71g,33.002,,
1765161861,2025-12-08 02:44:21,,1,20,24,recentmedian,,,
1765161861,2025-12-08 02:44:21,-0.009131036,1,19.999763489,194,plwaw1-1q8hbq5,156.81,,
1765161796,2025-12-08 02:43:16,0.002183574,1,20,308,ustul1-762zq1,30.963,,
1765161747,2025-12-08 02:42:27,-0.000339364,1,20,98,esmad1-3strqkc,137.072,,
1765161737,2025-12-08 02:42:17,-0.00325608,1,20,335,nlams1-1x7260p,124.06,,
1765161736,2025-12-08 02:42:16,-0.000460122,1,20,277,usdca1-3grrbhg,39.147,,
1765161681,2025-12-08 02:41:21,-0.000459741,1,20,310,usdfw1-762zq1,33.631,,
1765161673,2025-12-08 02:41:13,-0.004829902,1,20,174,usmdw1-2trgvm8,52.839,,
1765161671,2025-12-08 02:41:11,-0.004723602,1,20,19,usewr1-1a6a7hp,51.688,,
1765161621,2025-12-08 02:40:21,-0.003904225,1,20,341,rusvx4-r6np0t,174.185,,
1765161620,2025-12-08 02:40:20,-0.00010157,1,20,87,usewr3-1a6a7hp,37.092,,
1765161616,2025-12-08 02:40:16,-0.000377078,1,20,343,aubwu1-1fcy378,216.253,,
1765161559,2025-12-08 02:39:19,,1,20,24,recentmedian,,,
1765161559,2025-12-08 02:39:19,0.000507236,1,20,351,rootp1-3mf5y85,152.273,,
1765161551,2025-12-08 02:39:11,-0.00140603,1,20,112,usiad1-1tcp71g,32.595,,
1765161544,2025-12-08 02:39:04,-0.000296003,1,19.999988556,289,rupee1-38crthf,158.431,,
1765161493,2025-12-08 02:38:13,0.001922493,1,20,308,ustul1-762zq1,30.785,,
1765161488,2025-12-08 02:38:08,0.002694231,1,20,170,usday6-1tcp71g,58.182,,
1765161481,2025-12-08 02:38:01,0.023714809,1,19.995681763,347,zawkf2-1ynx3ss,229.064,,
1765161480,2025-12-08 02:38:00,-0.002151563,1,19.999998093,92,frmrs1-3strqkc,120.064,,
1765161428,2025-12-08 02:37:08,-0.000308197,1,20,277,usdca1-3grrbhg,39.913,,
1765161380,2025-12-08 02:36:20,-0.002220249,1,19.999998093,304,jphnd2-3strqkc,161.532,,
1765161370,2025-12-08 02:36:10,-0.000124383,1,20,310,usdfw1-762zq1,33.411,,
1765161370,2025-12-08 02:36:10,0.000109779,1,20,337,aumel1-1fcy378,226.062,,
1765161309,2025-12-08 02:35:09,-0.000149131,1,20,87,usewr3-1a6a7hp,36.96,,
1765161308,2025-12-08 02:35:08,0.001524645,1,20,174,usmdw1-2trgvm8,39.014,,
1765161255,2025-12-08 02:34:15,-0.004188261,1,19.783555984,345,sgsin1-1fcy378,234.212,,
1765161252,2025-12-08 02:34:12,,1,20,24,recentmedian,,,
1765161252,2025-12-08 02:34:12,0.026924559,0.987493992,-34.303661346,167,ussln1-h1g2f6,107.266,,
1765161244,2025-12-08 02:34:04,0.002081375,1,20,333,frory1-1x7260p,119.027,,
1765161241,2025-12-08 02:34:01,-0.001407927,1,20,112,usiad1-1tcp71g,32.644,,
1765161183,2025-12-08 02:33:03,-0.001620654,1,20,330,mdrmo1-1mvmxwb,152.3,,
1765161175,2025-12-08 02:32:55,0.023481333,1,19.995071411,339,zawkf1-1ynx3ss,229.289,,
1765161172,2025-12-08 02:32:52,,1,20,24,recentmedian,,,
1765161172,2025-12-08 02:32:52,-0.002563237,1,19.803295135,110,mykul1-3strqkc,242.895,,
1765161117,2025-12-08 02:31:57,-0.000894126,1,20,277,usdca1-3grrbhg,40.274,,
1765161067,2025-12-08 02:31:07,-0.000342241,1,20,129,usmci1-3strqkc,50.864,,
1765161060,2025-12-08 02:31:00,0.004398294,1,20,308,ustul1-762zq1,35.697,,
1765160963,2025-12-08 02:29:23,0.001125913,1,20,174,usmdw1-2trgvm8,38.978,,
1765160961,2025-12-08 02:29:21,-0.000056518,1,20,310,usdfw1-762zq1,33.54,,
1765160956,2025-12-08 02:29:16,-0.000359575,1,20,87,usewr3-1a6a7hp,37.757,,
1765160895,2025-12-08 02:28:15,0.000371563,1,20,354,frlbg1-3mf5y85,106.432,,
1765160888,2025-12-08 02:28:08,-0.001267018,1,20,112,usiad1-1tcp71g,33.198,,
1765160840,2025-12-08 02:27:20,0.021049438,1,19.999862671,323,gbsou1-1j78t0p,155.743,,
